OID_,Field1,ID2,lat,long,el,OR_MapunitRaster_10m,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey,Valu1_OBJECTID,Valu1_aws0_5,Valu1_aws5_20,Valu1_aws20_50,Valu1_aws50_100,Valu1_aws100_150,Valu1_aws150_999,Valu1_aws0_20,Valu1_aws0_30,Valu1_aws0_100,Valu1_aws0_150,Valu1_aws0_999,Valu1_tk0_5a,Valu1_tk5_20a,Valu1_tk20_50a,Valu1_tk50_100a,Valu1_tk100_150a,Valu1_tk150_999a,Valu1_tk0_20a,Valu1_tk0_30a,Valu1_tk0_100a,Valu1_tk0_150a,Valu1_tk0_999a,Valu1_musumcpcta,Valu1_soc0_5,Valu1_soc5_20,Valu1_soc20_50,Valu1_soc50_100,Valu1_soc100_150,Valu1_soc150_999,Valu1_soc0_20,Valu1_soc0_30,Valu1_soc0_100,Valu1_soc0_150,Valu1_soc0_999,Valu1_tk0_5s,Valu1_tk5_20s,Valu1_tk20_50s,Valu1_tk50_100s,Valu1_tk100_150s,Valu1_tk150_999s,Valu1_tk0_20s,Valu1_tk0_30s,Valu1_tk0_100s,Valu1_tk0_150s,Valu1_tk0_999s,Valu1_musumcpcts,Valu1_nccpi3corn,Valu1_nccpi3soy,Valu1_nccpi3cot,Valu1_nccpi3sg,Valu1_nccpi3all,Valu1_pctearthmc,Valu1_rootznemc,Valu1_rootznaws,Valu1_droughty,Valu1_pwsl1pomu,Valu1_musumcpct,Valu1_mukey,coecoclass_OBJECTID,coecoclass_ecoclasstypename,coecoclass_ecoclassref,coecoclass_ecoclassid,coecoclass_ecoclassname,coecoclass_cokey,coecoclass_coecoclasskey
734,1465,108770267,47.435868631300004,-122.180796079299995,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138,,6.6399999,16.0599995,27.2600002,31.1200008,5.5500002,0.1800000,22.7099991,31.8799992,81.0999985,86.6399994,86.8199997,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.3000000,20.0000000,30.0000000,100.0000000,150.0000000,150.3000031,100,2690.0000000,6921.0000000,4279.0000000,4103.0000000,839.0000000,9.0000000,9611.0000000,11071.0000000,17992.0000000,18831.0000000,18840.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.0000000,20.0000000,30.0000000,100.0000000,150.0000000,150.0000000,100,0.4310000,0.2730000,0.0010000,0.4520000,0.4520000,85,89,68,1,5,100,1389407,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,20797138,7133230
735,1466,108770497,47.469052346900000,-122.159020900700000,.,,1389446.0000000,,1389446,,Py,Puyallup fine sandy loam,,1.0000000,1.0000000,,137,137,Occasional,Occasional,0,3.5000000,7.0000000,13.0200005,16.5200005,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0020000,Slight,16,1.0000000,1389446,,,75,,Puyallup,Series,Yes,,,0.0000000,1.0000000,2.0000000,,,,,3,134,2,,,,,No,Well drained,0.0000000,60.0000000,250.0000000,180,0,180,"flood plains, terraces",,0.0900000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,170,185,200,3,w,,3,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Low,High,"Coarse-loamy over sandy or sandy-skeletal, isotic over mixed, mesic Vitrandic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Vitrandic Haploxerolls,coarse-loamy over sandy or sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389446,20797336,,5.2500000,15.7500000,31.5000000,45.1500015,26.2500000,1.0500000,21.0000000,31.5000000,97.6500015,123.9000015,124.9499969,3.7500000,11.2500000,22.5000000,37.5000000,37.5000000,1.5000000,15.0000000,22.5000000,75.0000000,112.5000000,114.0000000,75,1631.0000000,4894.0000000,3263.0000000,4294.0000000,1352.0000000,54.0000000,6526.0000000,7613.0000000,14082.0000000,15434.0000000,15488.0000000,4.0000000,11.0000000,23.0000000,38.0000000,38.0000000,2.0000000,15.0000000,23.0000000,75.0000000,113.0000000,114.0000000,75,0.7210000,0.5920000,0.0010000,0.7250000,0.7250000,75,150,165,0,16,100,1389446,,NRCS Forestland Site,Ecological Site Description Database,F002XA008WA,Puget Lowlands Riparian Forest,20797336,7133318
736,1467,108771670,45.748530000000002,-121.652145000000004,.,,1385543.0000000,,1385543,,21,"Chemawa loam, 2 to 8 percent slopes",,5.0000000,5.0000000,,,,None,None,0,4.5000000,9.1400003,18.6399994,28.1399994,Well drained,Well drained,B,,100,2,100,Not limited,Not limited,Not limited,Not limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Poor,Poor,Somewhat limited,0.0020000,Moderate,0,0.0000000,1385543,,,100,,Chemawa,Series,Yes,,,2.0000000,5.0000000,8.0000000,,,,,5,56,5,,,,,No,Well drained,244.0000000,503.0000000,762.0000000,180,0,180,"mountain slopes, terraces",,0.2300000,,8.0000000,9.0000000,9.0000000,1143,1397,1651,,,,110,135,160,2,e,,,,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,,,,B,Low,Moderate,"Ashy, amorphic, mesic Humic Vitrixerands",Andisols,Xerands,Vitrixerands,Humic Vitrixerands,ashy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1385543,21077094,,9.0000000,27.0000000,55.4000015,95.0000000,95.0000000,3.8000000,36.0000000,54.0000000,186.3999939,281.3999939,285.2000122,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,604.0000000,1812.0000000,2916.0000000,3513.0000000,3513.0000000,141.0000000,2416.0000000,3624.0000000,8845.0000000,12358.0000000,12499.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,0.6690000,0.5360000,0.0010000,0.6750000,0.6750000,100,150,281,0,,100,1385543,,NRCS Forestland Site,Ecological Site Description Database,F006XC003WA,"Cool Frigid Moist Xeric Mountain Slopes (Grand fir Cool, Moist Shrub /Herb)",21077094,7251493
737,1468,108772116,45.756900000000002,-121.651146666700001,.,,1385513.0000000,,1385513,,144,"Underwood loam, 2 to 15 percent slopes",,9.0000000,9.0000000,,,,None,None,0,4.4000001,9.3999996,19.2900009,28.7900009,Well drained,Well drained,C,,100,3,100,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Somewhat limited,0.0020000,Severe,0,0.2960000,1385513,,,100,,Underwood,Series,Yes,,,2.0000000,9.0000000,15.0000000,,,,,5,48,6,,,,,No,Well drained,152.0000000,488.0000000,823.0000000,180,0,180,benches,,0.1600000,,7.0000000,8.0000000,8.0000000,889,1270,1651,,,,100,125,150,3,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,C,Moderate,Low,"Fine-loamy, isotic, mesic Vitrandic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Vitrandic Haploxeralfs,fine-loamy,,not used,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1385513,21077223,,8.5000000,25.5000000,60.0000000,98.9000015,95.0000000,3.8000000,34.0000000,54.0000000,192.8999939,287.8999939,291.7000122,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,1157.0000000,3472.0000000,4182.0000000,5946.0000000,2320.0000000,93.0000000,4629.0000000,6023.0000000,14757.0000000,17077.0000000,17169.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,0.7000000,0.6360000,0.0010000,0.7720000,0.7720000,100,150,288,0,,100,1385513,,NRCS Forestland Site,Ecological Site Description Database,F006XD001WA,Frigid Moist Xeric Ashy Slopes (Grand Fir Warm Moist Shrub/Herb),21077223,7251600
738,1469,108773144,47.478846590000003,-122.158102830000004,.,,1389411.0000000,,1389411,,AmC,"Arents, Alderwood material, 6 to 15 percent slopes",,11.0000000,11.0000000,,56,,None,None,0,2.2500000,4.5000000,5.9400001,5.9400001,Moderately well drained,Moderately well drained,B/D,,100,4,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0360000,Moderate,0,1.0000000,1389411,,,100,,Arents,Taxon above family,Yes,,Alderwood material,6.0000000,11.0000000,15.0000000,,,,,3,56,5,,,,,No,Moderately well drained,15.0000000,120.0000000,200.0000000,180,0,180,till plains,,0.3000000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,150,175,200,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,Mesic Arents,Entisols,Arents,,,not used,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389411,20797256,,4.5000000,13.5000000,27.0000000,14.3999996,0.0000000,0.0000000,18.0000000,27.0000000,59.4000015,59.4000015,59.4000015,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,219.0000000,658.0000000,1316.0000000,1741.0000000,1529.0000000,61.0000000,877.0000000,1316.0000000,3934.0000000,5463.0000000,5524.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,0.4070000,0.2620000,0.0010000,0.4740000,0.4740000,100,66,59,1,,100,1389411,,,,,,,
739,1470,108776483,47.475590779999997,-122.176381109999994,.,,1389446.0000000,,1389446,,Py,Puyallup fine sandy loam,,1.0000000,1.0000000,,137,137,Occasional,Occasional,0,3.5000000,7.0000000,13.0200005,16.5200005,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0020000,Slight,16,1.0000000,1389446,,,75,,Puyallup,Series,Yes,,,0.0000000,1.0000000,2.0000000,,,,,3,134,2,,,,,No,Well drained,0.0000000,60.0000000,250.0000000,180,0,180,"flood plains, terraces",,0.0900000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,170,185,200,3,w,,3,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Low,High,"Coarse-loamy over sandy or sandy-skeletal, isotic over mixed, mesic Vitrandic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Vitrandic Haploxerolls,coarse-loamy over sandy or sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389446,20797336,,5.2500000,15.7500000,31.5000000,45.1500015,26.2500000,1.0500000,21.0000000,31.5000000,97.6500015,123.9000015,124.9499969,3.7500000,11.2500000,22.5000000,37.5000000,37.5000000,1.5000000,15.0000000,22.5000000,75.0000000,112.5000000,114.0000000,75,1631.0000000,4894.0000000,3263.0000000,4294.0000000,1352.0000000,54.0000000,6526.0000000,7613.0000000,14082.0000000,15434.0000000,15488.0000000,4.0000000,11.0000000,23.0000000,38.0000000,38.0000000,2.0000000,15.0000000,23.0000000,75.0000000,113.0000000,114.0000000,75,0.7210000,0.5920000,0.0010000,0.7250000,0.7250000,75,150,165,0,16,100,1389446,,NRCS Forestland Site,Ecological Site Description Database,F002XA008WA,Puget Lowlands Riparian Forest,20797336,7133318
740,1471,108776540,47.475826079999997,-122.176425670000000,.,,1389446.0000000,,1389446,,Py,Puyallup fine sandy loam,,1.0000000,1.0000000,,137,137,Occasional,Occasional,0,3.5000000,7.0000000,13.0200005,16.5200005,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0020000,Slight,16,1.0000000,1389446,,,75,,Puyallup,Series,Yes,,,0.0000000,1.0000000,2.0000000,,,,,3,134,2,,,,,No,Well drained,0.0000000,60.0000000,250.0000000,180,0,180,"flood plains, terraces",,0.0900000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,170,185,200,3,w,,3,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Low,High,"Coarse-loamy over sandy or sandy-skeletal, isotic over mixed, mesic Vitrandic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Vitrandic Haploxerolls,coarse-loamy over sandy or sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389446,20797336,,5.2500000,15.7500000,31.5000000,45.1500015,26.2500000,1.0500000,21.0000000,31.5000000,97.6500015,123.9000015,124.9499969,3.7500000,11.2500000,22.5000000,37.5000000,37.5000000,1.5000000,15.0000000,22.5000000,75.0000000,112.5000000,114.0000000,75,1631.0000000,4894.0000000,3263.0000000,4294.0000000,1352.0000000,54.0000000,6526.0000000,7613.0000000,14082.0000000,15434.0000000,15488.0000000,4.0000000,11.0000000,23.0000000,38.0000000,38.0000000,2.0000000,15.0000000,23.0000000,75.0000000,113.0000000,114.0000000,75,0.7210000,0.5920000,0.0010000,0.7250000,0.7250000,75,150,165,0,16,100,1389446,,NRCS Forestland Site,Ecological Site Description Database,F002XA008WA,Puget Lowlands Riparian Forest,20797336,7133318
741,1472,108776574,47.467146860000000,-122.164368409999994,.,,1389443.0000000,,1389443,,Pc,Pilchuck loamy fine sand,,1.0000000,1.0000000,,92,92,Occasional,Occasional,0,1.5000000,3.0000000,6.3699999,8.3699999,Excessively drained,Excessively drained,A,,100,4,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.5680000,Slight,10,1.0000000,1389443,,,5,,Briscot,Series,No ,,,,,,,,,,,,,,,,,Yes,,,,,,,,flood plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1389443,20797126,,2.7000000,8.1000004,16.2000008,30.3299999,18.0000000,0.7200000,10.8000002,16.2000008,57.3300018,75.3300018,76.0500031,4.5000000,13.5000000,27.0000000,45.0000000,45.0000000,1.8000000,18.0000000,27.0000000,90.0000000,135.0000000,136.8000031,90,528.0000000,1584.0000000,3168.0000000,2530.0000000,606.0000000,24.0000000,2112.0000000,3168.0000000,7810.0000000,8416.0000000,8440.0000000,5.0000000,14.0000000,27.0000000,45.0000000,45.0000000,2.0000000,18.0000000,27.0000000,90.0000000,135.0000000,137.0000000,90,0.4160000,0.2190000,0.0010000,0.4020000,0.4160000,90,150,84,1,10,100,1389443,,,,,,,
742,1473,108776616,47.467186179999999,-122.164454019999994,.,,1389443.0000000,,1389443,,Pc,Pilchuck loamy fine sand,,1.0000000,1.0000000,,92,92,Occasional,Occasional,0,1.5000000,3.0000000,6.3699999,8.3699999,Excessively drained,Excessively drained,A,,100,4,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.5680000,Slight,10,1.0000000,1389443,,,5,,Briscot,Series,No ,,,,,,,,,,,,,,,,,Yes,,,,,,,,flood plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1389443,20797126,,2.7000000,8.1000004,16.2000008,30.3299999,18.0000000,0.7200000,10.8000002,16.2000008,57.3300018,75.3300018,76.0500031,4.5000000,13.5000000,27.0000000,45.0000000,45.0000000,1.8000000,18.0000000,27.0000000,90.0000000,135.0000000,136.8000031,90,528.0000000,1584.0000000,3168.0000000,2530.0000000,606.0000000,24.0000000,2112.0000000,3168.0000000,7810.0000000,8416.0000000,8440.0000000,5.0000000,14.0000000,27.0000000,45.0000000,45.0000000,2.0000000,18.0000000,27.0000000,90.0000000,135.0000000,137.0000000,90,0.4160000,0.2190000,0.0010000,0.4020000,0.4160000,90,150,84,1,10,100,1389443,,,,,,,
743,1474,108776635,47.467566140000002,-122.165312450000002,.,,1389443.0000000,,1389443,,Pc,Pilchuck loamy fine sand,,1.0000000,1.0000000,,92,92,Occasional,Occasional,0,1.5000000,3.0000000,6.3699999,8.3699999,Excessively drained,Excessively drained,A,,100,4,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.5680000,Slight,10,1.0000000,1389443,,,5,,Briscot,Series,No ,,,,,,,,,,,,,,,,,Yes,,,,,,,,flood plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1389443,20797126,,2.7000000,8.1000004,16.2000008,30.3299999,18.0000000,0.7200000,10.8000002,16.2000008,57.3300018,75.3300018,76.0500031,4.5000000,13.5000000,27.0000000,45.0000000,45.0000000,1.8000000,18.0000000,27.0000000,90.0000000,135.0000000,136.8000031,90,528.0000000,1584.0000000,3168.0000000,2530.0000000,606.0000000,24.0000000,2112.0000000,3168.0000000,7810.0000000,8416.0000000,8440.0000000,5.0000000,14.0000000,27.0000000,45.0000000,45.0000000,2.0000000,18.0000000,27.0000000,90.0000000,135.0000000,137.0000000,90,0.4160000,0.2190000,0.0010000,0.4020000,0.4160000,90,150,84,1,10,100,1389443,,,,,,,
744,1475,108776647,47.466971139999998,-122.174424799999997,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138,,6.6399999,16.0599995,27.2600002,31.1200008,5.5500002,0.1800000,22.7099991,31.8799992,81.0999985,86.6399994,86.8199997,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.3000000,20.0000000,30.0000000,100.0000000,150.0000000,150.3000031,100,2690.0000000,6921.0000000,4279.0000000,4103.0000000,839.0000000,9.0000000,9611.0000000,11071.0000000,17992.0000000,18831.0000000,18840.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.0000000,20.0000000,30.0000000,100.0000000,150.0000000,150.0000000,100,0.4310000,0.2730000,0.0010000,0.4520000,0.4520000,85,89,68,1,5,100,1389407,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,20797138,7133230
745,1478,108835581,47.534199999999998,-122.337996666699993,.,,3064830.0000000,,3064830,,988,"Urban land, 0 to 5 percent slopes",,3.0000000,3.2000000,,,,,,0,1.9299999,3.6800001,5.4000001,5.4000001,,,,,100,8,90,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0290000,Not rated,0,1.0000000,3064830,,,5,,Alderwood,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,3,56,5,,,,,No,Moderately well drained,5.0000000,120.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.4400000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064830,21113650,,0.4000000,1.1799999,2.0999999,1.7200000,0.0000000,,1.5800000,2.2800000,5.4000001,5.4000001,5.4000001,0.5000000,1.5000000,3.0000000,5.0000000,5.0000000,,2.0000000,3.0000000,10.0000000,15.0000000,15.0000000,10,159.0000000,433.0000000,313.0000000,268.0000000,48.0000000,,592.0000000,696.0000000,1172.0000000,1220.0000000,1220.0000000,1.0000000,2.0000000,3.0000000,5.0000000,5.0000000,,2.0000000,3.0000000,10.0000000,15.0000000,15.0000000,10,,,,,,0,,,,,100,3064830,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21113650,7290553
746,1479,108835600,47.545355000000001,-122.361083333300002,.,,3064836.0000000,,3064836,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,,,5,,Kitsap,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064836,21113646,,3.2300000,7.3699999,11.2100000,11.8999996,5.7500000,0.0600000,10.6099997,14.7399998,33.7200012,39.4700012,39.5299988,2.0000000,6.0000000,12.0000000,20.0000000,20.0000000,1.2000000,8.0000000,12.0000000,40.0000000,60.0000000,61.2000008,40,1262.0000000,2347.0000000,1443.0000000,1187.0000000,768.0000000,130.0000000,3610.0000000,4225.0000000,6240.0000000,7008.0000000,7138.0000000,2.0000000,6.0000000,12.0000000,20.0000000,20.0000000,1.0000000,8.0000000,12.0000000,40.0000000,60.0000000,61.0000000,40,0.0930000,0.0570000,0.0000000,0.0890000,0.0930000,15,89,68,1,10,100,3064836,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21113646,7290543
